sasdate,RPI,DPCERA3M086SBEA,INDPRO,CMRMTSPLx,RETAILx,UNRATE,CLAIMSx,PAYEMS,AWHMAN,HOUST,PERMIT,M1SL,M2SL,BOGMBASE,BUSLOANS,NONREVSL,CPIAUCSL,PPICMM,PCEPI,OILPRICEx,FEDFUNDS,TB3MS,GS10,AAA,BAA,S&P 500,VIXCLSx,UMCSENTx,TERM_SPREAD,CREDIT_SPREAD
1991-08-01,0.001883430890011084,-0.0015126244841816572,-1.1339677612909327e-5,-0.004222410471871996,-0.005568543133049886,0.10000000000000053,0.03141989351704666,8.310671368505496e-5,40.6,6.955592608396297,6.8501261661455,3.138169478447139e-4,-0.0015800514148036626,-0.00564274585662794,-0.0030204935389308574,-0.0013880508636372468,0.0014630454419188865,-0.004403954846828206,7.567326068587121e-4,-0.04645596882746528,-0.16000000000000014,-0.25,-0.3699999999999992,-0.25,-0.2400000000000002,0.023830760157640185,15.9327,-0.9000000000000057,2.5700000000000003,0.9000000000000004
1991-09-01,0.003027572374417531,4.76827242088973e-4,0.007901658951122492,0.004267843418912065,9.51670365516577e-4,0,-0.016587227632578916,3.3235780469631493e-4,40.6,6.922643891475888,6.881411303642535,-0.0026770888865099707,2.9800841168103887e-4,0.004984336400419842,0.011219041703486532,1.7402782690467689e-4,-8.574729842614204e-6,0.01752783455551743,0.0011055348522397423,-0.004671923005075573,-0.20999999999999996,-0.11000000000000032,-0.25,-0.14000000000000057,-0.14000000000000057,-0.005665737535677451,17.029,1,2.4300000000000006,0.9000000000000004
1991-10-01,0.0012644315729399835,-0.004029081255274125,-5.466018382946913e-4,0.001009070934355094,-0.006486704192575132,0.09999999999999964,-0.004131017972712314,2.3996751324339982e-4,40.6,6.983789965258135,6.898714534329988,0.006158214105882465,0.0015785784204123132,-0.0012651493102957545,-0.0027237938574780074,-0.0014625639638925492,-0.0014651892277761647,-0.010508737702959792,-0.001568518241614747,0.05307508697006735,-0.2400000000000002,-0.22999999999999954,-0.1200000000000001,-0.05999999999999872,-0.019999999999999574,-8.267879759937813e-4,16.8463,-4.700000000000003,2.54,0.9399999999999995
1991-11-01,0.00155286370698704,0.004712827798430741,-0.0015836157055426625,-0.003242737883603297,0.005226189447339991,0,0.05219176704457773,-5.630916649685958e-4,40.7,7.005789019253503,6.891625897052253,0.001376328383924097,5.703331475181983e-5,0.012238866475650312,-0.004852175416435678,0.00560802301136043,0.0029048538241145394,-0.01230320130387863,3.331399385082534e-4,-0.09423711612943331,-0.40000000000000036,-0.4300000000000006,-0.11000000000000032,-0.07000000000000028,-0.040000000000000924,-0.0024844733276614406,17.6815,-9.200000000000003,2.8600000000000003,0.9699999999999989
1991-12-01,0.00825743645473409,0.0017176623326404794,-0.004874384309522917,-0.012812344025341815,-8.369333727866746e-4,0.2999999999999998,0.02516344043484864,2.769699505318357e-4,40.6,6.983789965258135,6.966967138613983,-3.3992642296443165e-4,3.830048614776871e-4,0.004820967063015935,0.004788756859192667,9.886245865828869e-4,-0.0014650905337623144,-0.015526100553934441,2.9896781381033577e-4,-0.1072727568853784,-0.3799999999999999,-0.4899999999999993,-0.33000000000000007,-0.16999999999999993,-0.1899999999999995,0.0066888154034066005,18.0185,-0.8999999999999915,3.0199999999999996,0.9499999999999993
1992-01-01,0.004702445830597313,0.01447203260853458,-0.0052512640267554644,0.0191851271056791,0.01886589580861653,0,-0.039636782182943975,3.230346828893005e-4,40.6,7.069874128458572,6.981934677156389,0.004293530312913241,6.765158177817199e-4,-0.027972576000310667,-0.009222386517777181,0.001069209472335686,-0.0021752254168685425,-0.01786182429482608,-0.0011390747977948479,0.1043069153812275,-0.39999999999999947,-0.27000000000000046,-0.05999999999999961,-0.11000000000000121,-0.129999999999999,0.06855863996264411,17.4995,-0.7000000000000028,3.2300000000000004,0.9300000000000015
1992-02-01,0.004728631685473772,0.0011202657219513412,0.007034889592290483,0.002512045701612564,7.538493435710336e-5,0.10000000000000053,0.007262855348175279,-4.799749028361333e-4,40.7,7.1308988302963465,7.044032897274685,0.0012976656719470014,0.002879429838586134,0.0011607815009453404,0.002164396828765902,4.228611636705182e-4,0.001443520747947069,0.09221635968050368,0.0011772536407148593,0.04562139897418627,0.02999999999999936,0.040000000000000036,0.3099999999999996,0.08999999999999986,0.09999999999999964,-0.00849589972211362,17.0505,1.2999999999999972,3.5,0.9400000000000013
1992-03-01,0.0014665391210950673,0.0018304593461064833,0.008489522000498795,0.004016845545530501,-0.0034105672446003155,0,-0.029140526999036354,4.984308761120104e-4,40.7,7.167809184316444,6.9865664594064265,-0.0037727371274165478,-0.0043983540952758915,0.018917874770475684,0.0025458128323592177,-6.425615648453231e-5,0.001434164088504275,-0.026707927430728695,-1.1760583163233918e-4,-0.013423314340315073,-0.07999999999999963,0.20000000000000018,0.20000000000000018,0.0600000000000005,0.019999999999999574,-0.012684334373661343,16.2227,7.200000000000003,3.5,0.9000000000000004
1992-04-01,0.0035874565796039093,8.327663556206844e-4,0.00756146666679669,0.006642007628762769,0.007998334998063683,0,-0.02654240155737675,0.0013832281211758612,40.8,7.002155954403621,6.960347729101308,-0.004801910780598995,-0.0023810420954877287,-0.02067478147536317,-9.94852270964408e-4,-0.004493395454854721,-0.0014466127765677683,-0.011821280514599408,2.7938572420715957e-4,0.07196859185577065,-0.25,-0.29000000000000004,-0.05999999999999961,-0.019999999999999574,-0.03999999999999915,1.2273402325213567e-4,16.1885,1.2000000000000028,3.7300000000000004,0.8800000000000008
1992-05-01,0.005187995101394449,0.0051638886353564395,0.0032856911647831666,-0.008738496393275952,0.003433297587092099,0.1999999999999993,-0.0020343452238336113,0.0011972519895433464,40.9,7.101675971619444,6.962243464266207,-3.721341895799313e-4,9.110303241168793e-4,0.011671363762066456,0.0012311889862148817,0.0036544717249515912,-4.63146053419905e-6,-0.008900005129106603,-0.0013670240248435661,-0.03394877933485985,0.08999999999999986,-0.1200000000000001,-0.09000000000000075,-0.05000000000000071,-0.08000000000000007,0.018000534676342106,14.728,2,3.76,0.8500000000000014
1992-06-01,0.004068981581790254,0.0027029224136940755,5.117224959834132e-4,0.01048664390244447,0.004563606074976079,0.20000000000000018,0.0032290884961767574,5.520947534805032e-4,40.8,7.0431599159883405,6.963189985870238,-0.0032943616443228407,-0.0012076031739987059,0.0035486083030820126,0.0010594804828372162,-0.002723742644157312,7.094191435532693e-4,0.014143848209918097,4.405647143448377e-4,0.032430908055577135,-0.06000000000000005,0.03000000000000025,-0.1299999999999999,-0.05999999999999872,-0.08000000000000007,-0.015891863828300323,14.7531,1.2000000000000028,3.5999999999999996,0.8300000000000001
1992-07-01,-8.876647020645834e-4,0.0033182200560175623,0.009164938072931506,0.01330298437675026,0.01018338739070046,-0.09999999999999964,0.05573119352366618,7.816128288169466e-4,40.8,7.037905963447182,6.9930151229329605,0.005502079097070123,0.0016785474828591163,0.001999031787472738,7.366537642106152e-5,0.005742160797808538,-8.151649206311617e-6,0.009344016035538694,0.0015250198239114,-0.09419985783006224,-0.5099999999999998,-0.4500000000000002,-0.41999999999999993,-0.15000000000000036,-0.21000000000000085,0.016470274660708384,13.3036,-3.8000000000000114,3.63,0.7699999999999996
1992-08-01,0.003796680096524341,0.002486466089552497,-0.005607554576631202,-0.01603560233933443,-0.0027239177285842686,-0.10000000000000053,-0.08370081142662933,0.001139140623301671,40.8,7.111512116496157,6.980075940561763,0.0013515558807633,0.0012953915371625158,-0.0030077422778607144,-8.307975798933498e-4,-3.600022928846869e-4,-7.180804806976582e-4,0.005408641374993195,-0.0019583368257052314,0.008941073736782545,0.04999999999999982,-0.08000000000000007,-0.25,-0.1200000000000001,-0.1899999999999995,0.006914959485198935,14.4223,-0.5,3.46,0.7000000000000002
1992-09-01,-0.003884309787061113,0.006487760931138453,0.0032931151719015617,0.013807834415880293,0.01192891157876197,0,0.02378175656248871,3.304753366961677e-4,40.7,7.078341579557671,7.01571242048723,0.0038410915420250547,0.0019351102891995708,0.005447092913797746,0.005152040684171411,-0.0023019024846959724,-4.539815315673934e-6,-0.04313413346949435,2.964711003015097e-4,0.04450194255368567,-0.07999999999999963,-0.21999999999999975,-0.16999999999999993,-0.03000000000000025,-0.030000000000001137,0.0013151446761119345,14.2585,-0.5,3.51,0.6999999999999993
1992-10-01,-0.004970638314384601,0.0033570743565132233,0.00672889068479865,0.004039263835279527,0.010302006227961513,-0.2999999999999998,-0.0987212667313937,0.0017057182364794699,40.8,7.126087273299125,7.0317412587631285,0.001186303308728931,5.729455751808388e-4,-0.0038561164863439856,-0.004476605075594442,-0.0037181522905989084,0.002114872703040227,-0.017682665323700775,0.0018915868087487908,-0.035345061836137504,-0.1200000000000001,-0.050000000000000266,0.16999999999999993,0.07000000000000028,0.22000000000000064,-0.014392893287619835,17.4786,-2.299999999999997,3.73,0.8499999999999996
1992-11-01,0.0021579734153469587,0.0017040167391795258,0.0037850447982945568,0.0017027096167439026,3.672630216442485e-4,0.10000000000000053,-0.042030373866616344,0.0013277113583463063,40.9,7.101675971619444,7.0192966537150445,-0.003880894946186153,-0.003162494708035979,0.008963221322847659,0.002720283231391285,0.010582187216906291,-0.0014243994314462327,-0.006649633935736254,-0.0015565205545389205,-0.05425255333575629,-0.010000000000000231,0.27,0.28000000000000025,0.10999999999999943,0.120000000000001,0.02475765112572681,14.594,12,3.74,0.8600000000000012
1992-12-01,0.03583596895600927,0.006570857427464993,0.0016874963663999765,0.015446293591274696,0.009388502674344323,0,-0.06633447382034241,0.0020019660684571505,40.9,7.112327444710911,7.069874128458572,-0.0028678412336384795,-0.001313742091966219,-5.700918780950914e-4,-6.199384267180363e-5,-0.0046795068558243,-0.0014124184136683482,0.03851462416626905,-2.2199453969218297e-4,0.017017509519513307,-0.16999999999999993,0.0900000000000003,-0.10000000000000053,-0.11999999999999922,-0.15000000000000036,0.029822357307023317,12.7813,5.700000000000003,3.5499999999999994,0.8300000000000001
1993-01-01,-0.027897051340493917,-0.001436767717170273,0.003832542487244517,0.0025016508832855777,0.010729926694450498,-0.10000000000000053,0.019281929549450183,0.0026266363167017914,41.1,7.098375638590786,7.0707241072602764,-0.003664987379489837,-0.001111062682547015,-0.020316757854029532,-0.0025030245476234114,4.3629553860569104e-4,0.0021010748169265625,9.144917335870417e-4,6.811402707613823e-4,0.029798639914008884,0.10000000000000009,-0.2200000000000002,-0.16999999999999993,-0.07000000000000028,-0.14000000000000057,-9.41587218050266e-4,12.584,-1.7000000000000028,3.5999999999999996,0.7599999999999998
1993-02-01,0.004614813980721166,0.001849702410534615,0.004804393879324742,-0.001282770444390735,-0.0039014059062054685,-0.20000000000000018,-0.021496769879002287,0.002347184003214764,41.1,7.098375638590786,7.045776576879511,-0.002348005740838488,2.902289606581121e-4,5.434861923641066e-4,-9.813140469905335e-4,0.0028968410066401162,-0.0014089081527579594,-0.0027594641194275127,-9.211979291618988e-4,0.06725543988381322,0.009999999999999787,-0.06999999999999984,-0.33999999999999986,-0.20000000000000018,-0.27999999999999936,0.014756291613045924,13.6247,-2.700000000000003,3.3299999999999996,0.6800000000000006
1993-03-01,-0.0025972868409436245,-0.0027166975387347136,-8.739137323683366e-4,-0.006342252771167622,-0.006882192371836737,-0.09999999999999964,0.03700095641496759,-3.9990548221702227e-4,40.8,6.9874902470009905,6.962243464266207,0.0017259430562690525,5.259205027616787e-4,0.011917002735870597,-1.1470569179028445e-4,-0.007476223866580867,-7.019883851988595e-4,-0.007434750695761494,5.40003322411664e-4,-0.03544547894550609,0.040000000000000036,0.020000000000000018,-0.27999999999999936,-0.1299999999999999,-0.2400000000000002,0.01897215652254225,13.693,-0.6999999999999886,3.0300000000000002,0.5700000000000003
1993-04-01,0.007503226158220855,0.006719214261821982,0.0027394050036360085,0.005153741805530743,0.026017995758000012,0.09999999999999964,0.010627092574287289,0.0026871974918183383,41.3,7.1372784372603855,7.00669522683704,0.004090799855728022,7.031181494294714e-4,0.007816576265827102,-0.006166239824990427,0.010890671357676851,0.0020864621810989803,-0.017219281201155567,6.139335374211186e-4,-0.018346232788727157,-0.10999999999999988,-0.08000000000000007,-0.010000000000000675,-0.1200000000000001,-0.009999999999999787,-0.015852734476291097,13.4566,-0.30000000000001137,3.0999999999999996,0.6800000000000006
1993-05-01,-2.2605666471875452e-4,0.0034793522072495975,-0.0037915803418799854,0.0015827707509483702,0.00497302959043644,0,-0.03193512593005288,0.002453922298453648,41.1,7.138866999945524,7.013915474810528,0.00849691237780359,0.007593702463127627,-0.011270103384321217,0.013858098245298045,-0.010369383078497663,-7.053308889179988e-4,-0.017733491854520445,4.242466752781837e-4,-0.012622675520358673,0.040000000000000036,0.08999999999999986,0.07000000000000028,-0.03000000000000025,0.07000000000000028,0.0048855815210391285,13.535,-5.299999999999997,3.08,0.7800000000000011
1993-06-01,-0.001236788122966459,0.00362283951300002,0.0022526473495334542,0.009202467854295904,3.352814372199475e-4,-0.09999999999999964,-0.0024768716676764058,0.0015453229952981928,41,7.154615356913663,7.029972911706386,-0.008723511265443129,-0.005877451747723583,0.007985911278404423,-9.035534813710555e-4,0.007615956938677115,-0.00208453863492597,0.033954869690997036,-0.0027460978208786457,-0.028197148991148335,0.040000000000000036,0.10999999999999988,-0.08000000000000007,-0.09999999999999964,-0.14000000000000057,0.00629122984901187,13.0022,1.2000000000000028,2.89,0.7400000000000002
1993-07-01,0.0032221052569969544,0.004906866838576551,0.002693116497312964,-0.0048504079153897095,0.016076484300379335,-0.09999999999999964,0.02321494205560448,0.002813397949426033,41.1,7.134093721192866,7.068172000388042,2.0340711968636072e-4,-0.0017152049918465195,-0.00465131774474159,-0.0065969674583366,-0.0021242955547773335,6.91800843685364e-4,0.023214745202258413,0.001261074661310424,-0.02060560941131584,0.020000000000000018,-0.029999999999999805,-0.15000000000000036,-0.16000000000000014,-0.14000000000000057,-0.0017199981902722428,11.9995,-4.5,2.7699999999999996,0.7599999999999998
1993-08-01,0.002158603726092778,0.0010055499464654005,-0.0012064683528301146,0.005111282865467359,-0.003355602698619009,-0.10000000000000053,-0.028333783214510078,0.001313812313847862,41.1,7.170119543449628,7.114769448366463,1.4672306988039452e-5,0.0011905838216552667,-0.004006084580654878,0.0031744662661061795,0.0023161982737534004,6.889306264676875e-4,0.008775754141320036,1.0486179242352733e-4,0.0731891219908487,-0.03000000000000025,-0.020000000000000018,-0.1299999999999999,-0.3200000000000003,-0.33000000000000007,0.01517634683666369,11.9522,0.29999999999999716,2.6599999999999997,0.75
1993-09-01,-0.0022521719993893186,0.0057239375744684295,0.005291488315735116,0.00886551357316634,0.007816070327212543,-0.09999999999999964,-0.005882369903067897,0.002236705341672973,41.3,7.202661196523238,7.1316985104669115,2.853409974532539e-4,8.102530436069344e-4,0.005190085311422621,-0.0038307205853342907,8.976237657520869e-4,-6.937099301715932e-4,-0.024814779671785026,-6.618089451295717e-4,-0.03584323949595136,0.06000000000000005,-0.06999999999999984,-0.3199999999999994,-0.1899999999999995,-0.2599999999999998,0.011189448560436688,12.6214,0.6000000000000085,2.41,0.6799999999999997
1993-10-01,-0.00420084296983525,0.001555404382593828,0.007303652422303131,0.00426226565275023,0.005533673450619503,0.09999999999999964,0.031361455204052646,0.0025539593509744662,41.3,7.238496840894365,7.160069207596127,-0.0010697635709835396,-5.819643544331399e-4,-8.700752970316472e-4,0.0013715897564772206,0.0029442013150227098,0.002749130873053396,-0.02927515785973256,0.002094532621446099,0.06326555140278423,-0.09999999999999964,0.06999999999999984,-0.03000000000000025,0.009999999999999787,-0.03000000000000025,0.010096062532086059,11.3771,4.799999999999997,2.31,0.6399999999999997
1993-11-01,0.0025622096600024236,0.0027974726042256925,0.0045590055532489515,0.005116931602779928,0.012145241161762854,-0.20000000000000018,-0.02547908530098475,0.002270676188615539,41.3,7.226936018493289,7.213031659834869,0.0018059753193364614,0.0025663675010321185,6.84308078892748e-4,0.0028914375074577947,-0.0015505108813087531,-0.0013859073962603219,0.006183899529491832,-0.0012444276872480842,-0.11844068283973952,0.029999999999999805,0.08000000000000007,0.3899999999999997,0.2599999999999998,0.35000000000000053,-0.0021795668918187516,13.37,-1.5,2.6199999999999997,0.7300000000000004
1993-12-01,0.034185936580581,0.0035144721495532494,0.00590527084702952,0.0031569834575275735,0.0073108532979571095,-0.09999999999999964,-0.054230154060860514,0.002995829481257317,41.4,7.334981878871814,7.2868764117507,-0.004952927697345899,-0.0026018634740392343,0.00695539893267938,-3.366496983936429e-4,0.0031665797665869633,-6.907996280087758e-4,0.0322263543018968,-0.001664238377394156,-0.057464567219460694,-0.06000000000000005,-0.040000000000000036,0.04999999999999982,0,0.03000000000000025,0.006588887365786,10.8645,7,2.7099999999999995,0.7600000000000007
1994-01-01,-0.02000671817249433,0.002722851725567743,0.0028736794669281807,0.0011382221480342736,-0.008106683855885422,0.09999999999999964,0.10622701320538752,0.0024630444818232178,41.4,7.148345743900068,7.237059026124737,-0.0031118995827918994,-0.0011520539328877533,-0.01870560934705434,0.005942698253257994,-0.0037220595288882663,-0.002052686317742136,0.00726274303699892,1.06654190430433e-4,0.1737229047003126,0.08999999999999986,-0.08000000000000007,-0.019999999999999574,-0.009999999999999787,-0.040000000000000036,0.014995914387731624,10.6052,6.099999999999994,2.77,0.7300000000000004
1994-02-01,9.648079611448424e-4,0.007992315417179263,5.827318302769058e-4,0.009105378597849878,0.01922224185045529,0,-0.03024110622746612,0.001606155201686832,40.9,7.198183577101943,7.1459844677143876,0.002375836808117704,1.1507810329547397e-4,0.0022603923718333974,-0.004989872738685008,0.002935582273746462,0.002730377122857064,0.03213091740162888,0.001978850299789059,-0.04798741978826815,0.20000000000000018,0.27,0.21999999999999975,0.16000000000000014,0.10999999999999943,-0.002985487676494536,12.8852,-1.0999999999999943,2.7199999999999998,0.6799999999999997
1994-03-01,0.002663108370649425,1.3203685733742532e-4,0.010149890606631295,0.01651300613455753,0.019577610974586435,-0.09999999999999964,-0.03727139479723185,0.004096861415611386,41.7,7.355001921105257,7.201916317531627,-8.062015808407708e-4,0.0010349354707877012,0.007010481324760676,0.010754642117321467,0.001969877555417554,-7.434664400562951e-6,0.0029246683425645514,4.3456710958000855e-4,0.006623066520604404,0.08999999999999986,0.25,0.5100000000000007,0.40000000000000036,0.370000000000001,-0.016613773336225712,14.2408,-1.7000000000000028,2.9800000000000004,0.6500000000000004
1994-04-01,0.009245530015654424,0.004216000673685549,0.005896138042652765,-0.005280722940607774,-0.0015972389391443187,-0.09999999999999964,0.024274821970051264,0.003033057334588918,41.7,7.289610521451167,7.238496840894365,-0.0024618763147516987,-9.203731844102947e-4,0.007843072899217596,-0.0022165605528572385,-0.003944032816791676,-0.002043363771072393,-0.034284568876054244,-0.0015665708280634405,0.1190906010279682,0.2200000000000002,0.18000000000000016,0.4899999999999993,0.39999999999999947,0.3899999999999988,-0.03640198193711086,15.3347,1.0999999999999943,3.2899999999999996,0.6399999999999997
1994-05-01,0.0020285280439740205,-0.0018046813808627604,0.004590495958547436,0.0024172462420057883,-0.004338261664392107,-0.3000000000000007,0.042680731114881354,0.0029273330766201866,41.8,7.330405211844402,7.241366283322318,0.001049376506331079,0.0023803908179118594,-0.014613504735700111,-0.0021811712503758685,0.00573812390318551,0.0013563907977145462,0.009051798520967047,2.7091037664650486e-4,-0.023316690645973193,0.44999999999999973,0.4599999999999995,0.20999999999999996,0.11000000000000032,0.09999999999999964,0.008172581757473374,13.39,0.20000000000000284,3.04,0.629999999999999
1994-06-01,-0.0013520813684557709,0.005965575040027371,0.006728449687136262,0.009138004583421733,0.011697543241112385,0,-0.05437677087807202,0.002778741362227777,41.8,7.25063551189868,7.213031659834869,-2.65631431254576e-4,-0.005967480063864272,0.010501747949671625,-7.040032243867955e-4,-0.0038958529225592287,6.722244517805009e-4,0.04855996201306123,9.79179072880143e-4,-0.023188041453485297,0.2400000000000002,0,-0.08000000000000007,-0.020000000000000462,0.030000000000001137,0.008678137334561242,12.9459,-1.5999999999999943,2.96,0.6800000000000006
1994-07-01,0.0017257887445012443,-6.548482389399091e-4,0.0013295056794984106,-0.004393144069490873,0.001394128921971216,0,0.0064497438478863245,0.003224864820534634,41.8,7.271703706887368,7.19668657083435,0.003130681929417456,0.0057395695539153024,-0.00276663218015738,0.006338675353486423,-0.006448791286677746,6.667670796467462e-4,-0.03296121511593508,7.163696613723403e-4,-0.034472731164016945,0.009999999999999787,0.1900000000000004,0.20000000000000018,0.13999999999999968,0.15000000000000036,-0.0075698583781642625,12.1635,-2.200000000000003,2.9699999999999998,0.6900000000000013
1994-08-01,0.0014482218078910591,0.006566452725489391,0.006681857512926825,0.023339474824291884,0.014302060151900164,-0.09999999999999964,-0.017540430542045016,0.0025706843023378667,41.7,7.27931883541462,7.227662498728654,-0.004878066005672643,-0.0032141975273063395,-0.00750388586479378,-0.003584693515722215,0.006909241432987656,6.600141956534245e-4,-0.006089393055511927,-8.499421001122442e-4,-0.09677514009067201,0.20999999999999996,0.15000000000000036,-0.05999999999999961,-0.03999999999999915,-0.0600000000000005,0.02804779549891734,11.393,2.700000000000003,2.76,0.6699999999999999
1994-09-01,0.004370694168002842,0.0014863813074370569,0.0031405492615519393,-0.004338548217093674,0.009463858863123065,-0.09999999999999964,-0.018004987513613457,0.0029893569947656573,41.6,7.295735072749282,7.252762418053187,0.0012161149034870533,8.317069625078943e-4,0.0031226038440337334,-0.004871413365845179,0.006867459169832557,-0.0020235766124940824,-0.014175717885379413,-0.0011888372700683547,0.015463654871644472,0.2600000000000007,0.13999999999999968,0.21999999999999975,0.2699999999999996,0.2400000000000002,0.00584194101318225,12.6123,-0.20000000000000284,2.84,0.6400000000000006
1994-10-01,0.008880834278096827,0.006200336357589986,0.00801293123785829,0.007603213110094487,0.006877147097062775,-0.10000000000000053,0.009493026914258351,0.001820515101599085,41.8,7.27931883541462,7.242082359256962,-0.0026061201560745317,-6.312176394072111e-4,4.630538883034774e-4,0.006059036099721027,-0.0031363866431348697,-0.0013418304461128017,0.034633165913529496,5.825886678261227e-4,0.0655674678993714,0.02999999999999936,0.33000000000000007,0.28000000000000025,0.23000000000000043,0.21999999999999886,-0.006768615288859081,15.0495,1.2000000000000028,2.79,0.629999999999999
1994-11-01,-2.392058641191852e-4,7.377760077904583e-4,0.006812622956685388,0.008771596782288782,0.00263172277278656,-0.20000000000000018,-0.016329361932550412,0.00355344586598072,41.8,7.32052696227274,7.200424892944957,0.0020853173475980924,0.0013484283914753092,0.0061455965625771825,3.2253704554108253e-4,-0.008640844921943724,0.002004230230830295,0.005987220164058726,2.0627961913355364e-4,0.00756558509375127,0.5300000000000002,0.33999999999999986,0.21999999999999975,0.10999999999999943,0.120000000000001,-0.006055250871325413,16.2495,-1.1000000000000085,2.67,0.6400000000000006
1994-12-01,0.004723048798453533,0.0026514957809049555,0.010166425922232492,0.0074816263160428775,0.0026402045313762557,-0.09999999999999964,-0.01474228173720249,0.0026288472782862726,41.8,7.282761179605593,7.241366283322318,-7.821968398236123e-4,-0.001061395470760118,0.002228295610888331,-0.002157222051661911,0.015536471668008645,-6.73130828106494e-4,2.3008660085022115e-4,-0.0012567128970930597,-0.0751133306890015,0.16000000000000014,0.3099999999999996,-0.15000000000000036,-0.21999999999999886,-0.22000000000000064,-0.012704820530091254,13.8066,3.5,2.21,0.6399999999999988
1995-01-01,0.004592006065321286,-3.6778227293865484e-5,0.001700536197938085,0.004408615578910258,0.004958472166114447,0.09999999999999964,0.0313715387087381,0.0028537311246559227,41.8,7.249215057114389,7.156176637480615,7.81932557329057e-4,0.0019489304801236784,-0.018064198685130428,0.007284298223734886,-0.010142721067627036,6.606779932178952e-4,-0.0062777985432518335,0.001385982175050593,0.1005657981145891,0.08000000000000007,0.11000000000000032,-0.02999999999999936,0,-0.019999999999999574,0.02185998131710054,11.7119,2.5,2.0700000000000003,0.6199999999999992
1995-02-01,0.0022314230174593774,-0.0018590616175471197,-0.0011286873050115886,-0.005642537091123501,-0.014602702821600033,-0.1999999999999993,0.012663111484629397,0.0016209335493027055,41.7,7.182352111885263,7.134093721192866,-0.004088220486234917,-0.002435590192117587,-0.0023909568127553626,0.002382755061645092,-0.007259051159490326,-7.063964640785514e-6,-0.0398869022555246,-2.5687591793666087e-4,-0.01765996156779881,0.3899999999999997,0.05999999999999961,-0.3100000000000005,-0.20000000000000107,-0.23000000000000043,0.03520322964911404,11.1973,-2.5,1.7000000000000002,0.5899999999999999
1995-03-01,0.002529105712566704,0.005255336326822846,0.0016603011582869698,-3.534470810819812e-4,0.010874627767526235,0,0.007374664691267796,0.0018321766069142598,41.5,7.130098510125578,7.111512116496157,0.0028698189504261506,0.0010598867371314213,0.01905924594049324,-0.00766885203712242,0.008594341329082766,-6.681836132438335e-4,-0.015688506762256083,7.108819788559373e-5,-0.02849624357865066,0.0600000000000005,-0.03999999999999915,-0.2699999999999996,-0.14000000000000057,-0.15000000000000036,0.023035262228528808,11.9713,-4.799999999999997,1.4699999999999998,0.5800000000000001
1995-04-01,0.0011690995096476087,-0.0016324438001902308,-0.0017277257902161836,-0.007511002480832474,6.709536243754144e-4,0.39999999999999947,0.028823778320175464,0.0013420353935185148,40.9,7.144407180321139,7.138073034044347,0.0028750704539657335,0.00197370784905182,0.002183510233313868,-0.004784864221608842,-0.0027907832189910664,0.001974303244467457,-0.013978902729353315,7.815590869117983e-4,0.06766251875410534,0.0699999999999994,-0.08000000000000007,-0.14000000000000057,-0.08999999999999986,-0.09999999999999964,0.029490879128513114,12.5168,2.200000000000003,1.4099999999999993,0.5700000000000003
1995-05-01,7.667844304481974e-4,0.007206645178918336,0.004898906985118856,0.007336396311796278,0.013981975244357514,-0.20000000000000018,0.05567403329615672,-1.5377255361137543e-4,41.2,7.1808311990445555,7.147559271189454,-0.005751259301495892,0.004801591071764477,-0.012317043107925585,0.006808281778417857,-8.755199739045594e-4,-0.0019860669123801244,-0.009499808176714808,-0.0010853522998512943,-0.07530529006867104,-0.040000000000000036,0.019999999999999574,-0.4299999999999997,-0.379999999999999,-0.40000000000000036,0.030824756619064253,12.4586,-2.700000000000003,0.96,0.5499999999999989
1995-06-01,0.003680247221554467,0.007969037516769362,0.0033088514322034968,0.009592637750134969,0.011660520179935574,0,-0.01086229281663087,0.002082462837256216,41.2,7.155396301896734,7.173958319756794,0.0025255414018001687,-1.348530484932553e-4,6.888832668412448e-4,-0.006347448754943308,-0.0021317908209539382,-3.890316417454187e-6,0.02259046012838528,-5.633648495191323e-4,-0.06264598061978477,-0.009999999999999787,-0.20000000000000018,-0.45999999999999996,-0.35000000000000053,-0.29999999999999893,0.0292356876738582,13.179,2.9000000000000057,0.7000000000000002,0.6000000000000005
1995-07-01,0.00335311508219327,-0.002715769416698599,-0.00418989274010606,-0.011892774959168406,-0.006373099447149144,0.10000000000000053,0.013963488587327433,7.755472897290616e-4,41.1,7.2868764117507,7.21081845347222,0.002096428628363789,-0.001784893337694271,6.850828506426154e-4,0.005636381646844768,0.0019425807160722286,-6.589683894890896e-4,0.020347413965438044,2.793170607162665e-4,0.00647947385474712,-0.15000000000000036,-0.04999999999999982,0.11000000000000032,0.11000000000000032,0.1399999999999988,0.03286458146475013,14.0765,1.7000000000000028,0.8600000000000003,0.629999999999999
1995-08-01,0.0014477471255105456,0.004883087126795971,0.013169322992450994,0.020055388348835024,0.009835456658933595,0,-0.04164691733574344,0.0022465417825348055,41.2,7.255591274253665,7.234177179749849,-0.0012228219929140138,8.372301974635121e-4,-0.003444766949081135,-0.005544528560389672,-0.0028337193958858364,6.525184868495515e-4,-0.009238823932429696,8.965769089526177e-4,0.10406106503491985,-0.10999999999999943,-0.019999999999999574,0.20999999999999996,0.16000000000000014,0.15000000000000036,0.0031169414744951496,13.3487,1.7999999999999972,1.0899999999999999,0.6199999999999992
