method,horizon,forecast_quarter,target_quarter,train_start,train_end,actual,forecast,forecast_error,squared_error,absolute_error,selected_variables,lambda
BMT,4,2009 Q1,2010 Q1,1989 Q1,2008 Q4,0.483331022067901,0.30878171047510966,0.17454931159279136,0.030467462177517366,0.17454931159279136,0,NA
AR,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,0.49016583969138544,0.47276914256946917,0.22351066216587107,0.47276914256946917,0,NA
LASSO,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,0.4901658396913856,0.472769142569469,0.2235106621658709,0.472769142569469,0,0.2274535552296442
Elastic net,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,0.4901658396913856,0.472769142569469,0.2235106621658709,0.472769142569469,0,0.4549071104592883
Ridge,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,0.5058034264010984,0.4571315558597562,0.2089692593627614,0.4571315558597562,NA,164.23986828660514
Threshold ridge,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,0.4979272116773521,0.4650077705835025,0.2162322267030393,0.4650077705835025,17,164.23986828660514
Post-threshold ridge,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,1.2142956097068185,-0.2513606274459639,0.06318216503002864,0.2513606274459639,17,164.23986828660514
OCMT,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,0.49016583969138544,0.47276914256946917,0.22351066216587107,0.47276914256946917,0,NA
BMT,4,2009 Q2,2010 Q2,1989 Q2,2009 Q1,0.9629349822608546,0.49016583969138544,0.47276914256946917,0.22351066216587107,0.47276914256946917,0,NA
AR,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.5904608094373379,0.17766646106299155,0.031565371386647494,0.17766646106299155,0,NA
LASSO,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.5904608094373378,0.17766646106299167,0.031565371386647535,0.17766646106299167,0,0.22870368431520374
Elastic net,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.5904608094373378,0.17766646106299167,0.031565371386647535,0.17766646106299167,1,0.4574073686304074
Ridge,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.6221415446386959,0.1459857258616336,0.02131183215534804,0.1459857258616336,NA,78.456096471037
Threshold ridge,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.6072899914666595,0.16083727903366996,0.02586863032695461,0.16083727903366996,16,78.456096471037
Post-threshold ridge,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.843591751482073,-0.07546448098174352,0.0056948878898439295,0.07546448098174352,16,78.456096471037
OCMT,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.5904608094373379,0.17766646106299155,0.031565371386647494,0.17766646106299155,0,NA
BMT,4,2009 Q3,2010 Q3,1989 Q3,2009 Q2,0.7681272705003295,0.5904608094373379,0.17766646106299155,0.031565371386647494,0.17766646106299155,0,NA
AR,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.7135839858992503,-0.18984762145417933,0.03604211937180937,0.18984762145417933,0,NA
LASSO,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.7135839858992504,-0.18984762145417944,0.036042119371809414,0.18984762145417944,0,0.2236330860706018
Elastic net,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.7135839858992504,-0.18984762145417944,0.036042119371809414,0.18984762145417944,0,0.4472661721412037
Ridge,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.8009293973459206,-0.2771930329008496,0.0768359774887715,0.2771930329008496,NA,21.849175187253316
Threshold ridge,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.7500706337330768,-0.22633426928800582,0.051227201454135535,0.22633426928800582,19,21.849175187253316
Post-threshold ridge,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.9579677369093665,-0.43423137246429555,0.18855688483222577,0.43423137246429555,19,21.849175187253316
OCMT,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.7135839858992503,-0.18984762145417933,0.03604211937180937,0.18984762145417933,0,NA
BMT,4,2009 Q4,2010 Q4,1989 Q4,2009 Q3,0.523736364445071,0.7135839858992503,-0.18984762145417933,0.03604211937180937,0.18984762145417933,0,NA
AR,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.6401282980353126,-0.8776149716402822,0.7702080384471734,0.8776149716402822,0,NA
LASSO,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.6401282980353126,-0.8776149716402822,0.7702080384471734,0.8776149716402822,0,0.19533179849558968
Elastic net,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.6401282980353126,-0.8776149716402822,0.7702080384471734,0.8776149716402822,0,0.39066359699117925
Ridge,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.6481585628898032,-0.8856452364947729,0.7843674849258822,0.8856452364947729,NA,195.33179849558968
Threshold ridge,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.6433185050213833,-0.880805178626353,0.7758177626950016,0.880805178626353,19,195.33179849558968
Post-threshold ridge,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.7636639430259454,-1.0011506166309152,1.0023025571804618,1.0011506166309152,19,195.33179849558968
OCMT,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.6401282980353126,-0.8776149716402822,0.7702080384471734,0.8776149716402822,0,NA
BMT,4,2010 Q1,2011 Q1,1990 Q1,2009 Q4,-0.23748667360496967,0.6401282980353126,-0.8776149716402822,0.7702080384471734,0.8776149716402822,0,NA
AR,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.7157508519496292,-0.041447105082973446,0.0017178625197590432,0.041447105082973446,0,NA
LASSO,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.715750851949629,-0.041447105082973223,0.0017178625197590248,0.041447105082973223,1,0.1787590355752003
Elastic net,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.715750851949629,-0.041447105082973223,0.0017178625197590248,0.041447105082973223,1,0.3575180711504006
Ridge,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.7155858269957501,-0.0412820801290944,0.0017042101397849708,0.0412820801290944,NA,178.75903557520036
Threshold ridge,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.7162779013667114,-0.041974154500055705,0.0017618296459945466,0.041974154500055705,19,178.75903557520036
Post-threshold ridge,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.2015963797787082,0.4727073670879475,0.22345225489921958,0.4727073670879475,19,178.75903557520036
OCMT,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.7157508519496292,-0.041447105082973446,0.0017178625197590432,0.041447105082973446,0,NA
BMT,4,2010 Q2,2011 Q2,1990 Q2,2010 Q1,0.6743037468666557,0.7157508519496292,-0.041447105082973446,0.0017178625197590432,0.041447105082973446,0,NA
AR,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,0.6831542402247353,-0.7054694658032306,0.4976871671806955,0.7054694658032306,0,NA
LASSO,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,0.6831542402247353,-0.7054694658032306,0.4976871671806955,0.7054694658032306,0,0.1773655737006681
Elastic net,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,0.6831542402247353,-0.7054694658032306,0.4976871671806955,0.7054694658032306,0,0.3547311474013363
Ridge,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,0.6877898669317667,-0.710105092510262,0.5042492424090077,0.710105092510262,NA,177.36557370066797
Threshold ridge,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,0.6864893241908894,-0.7088045497693847,0.5024038897737801,0.7088045497693847,19,177.36557370066797
Post-threshold ridge,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,1.3657001953069658,-1.3880154208854611,1.9265868086158437,1.3880154208854611,19,177.36557370066797
OCMT,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,0.6831542402247353,-0.7054694658032306,0.4976871671806955,0.7054694658032306,0,NA
BMT,4,2010 Q3,2011 Q3,1990 Q3,2010 Q2,-0.0223152255784953,0.6831542402247353,-0.7054694658032306,0.4976871671806955,0.7054694658032306,0,NA
AR,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.6374890368208005,0.4793006443256568,0.22972910765098975,0.4793006443256568,0,NA
LASSO,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.6374890368208006,0.47930064432565667,0.22972910765098964,0.47930064432565667,0,0.17890573334194287
Elastic net,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.6374890368208005,0.4793006443256568,0.22972910765098975,0.4793006443256568,1,0.3578114666838856
Ridge,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.6351737109594799,0.4816159701869773,0.23195394273914344,0.4816159701869773,NA,178.90573334194266
Threshold ridge,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.6386279823184717,0.47816169882798554,0.22863861022606516,0.47816169882798554,18,178.90573334194266
Post-threshold ridge,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.413044320597312,0.7037453605491453,0.4952575324944465,0.7037453605491453,18,178.90573334194266
OCMT,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.6374890368208005,0.4793006443256568,0.22972910765098975,0.4793006443256568,0,NA
BMT,4,2010 Q4,2011 Q4,1990 Q4,2010 Q3,1.1167896811464573,0.6374890368208005,0.4793006443256568,0.22972910765098975,0.4793006443256568,0,NA
AR,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.5333415878915471,0.3017525939874677,0.09105462797816552,0.3017525939874677,0,NA
LASSO,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.5333415878915471,0.3017525939874677,0.09105462797816552,0.3017525939874677,0,0.1726422331948019
Elastic net,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.5333415878915471,0.3017525939874677,0.09105462797816552,0.3017525939874677,0,0.34528446638960375
Ridge,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.5259305565891949,0.3091636252898199,0.09558214720234416,0.3091636252898199,NA,172.64223319480175
Threshold ridge,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.5328771318908386,0.3022170499881761,0.09133514530355574,0.3022170499881761,19,172.64223319480175
Post-threshold ridge,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.3340502455215245,0.5010439363574902,0.2510450261606087,0.5010439363574902,19,172.64223319480175
OCMT,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.5333415878915471,0.3017525939874677,0.09105462797816552,0.3017525939874677,0,NA
BMT,4,2011 Q1,2012 Q1,1991 Q1,2010 Q4,0.8350941818790147,0.5333415878915471,0.3017525939874677,0.09105462797816552,0.3017525939874677,0,NA
AR,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.6625428268245939,-0.21720120019233757,0.047176361364991905,0.21720120019233757,0,NA
LASSO,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.6625428268245938,-0.21720120019233746,0.047176361364991856,0.21720120019233746,0,0.17783987310647575
Elastic net,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.6625428268245938,-0.21720120019233746,0.047176361364991856,0.21720120019233746,0,0.35567974621295156
Ridge,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.6597354221478361,-0.2143937955155798,0.04596469955557624,0.2143937955155798,NA,177.83987310647555
Threshold ridge,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.6644854617174484,-0.21914383508519208,0.04802402045584587,0.21914383508519208,21,177.83987310647555
Post-threshold ridge,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.7207854924541357,-0.2754438658218794,0.07586932321890151,0.2754438658218794,21,177.83987310647555
OCMT,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.6625428268245939,-0.21720120019233757,0.047176361364991905,0.21720120019233757,0,NA
BMT,4,2011 Q2,2012 Q2,1991 Q2,2011 Q1,0.4453416266322563,0.6625428268245939,-0.21720120019233757,0.047176361364991905,0.21720120019233757,0,NA
AR,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.5422402536082848,-0.3983158771220806,0.15865553796753243,0.3983158771220806,0,NA
LASSO,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.5422402536082848,-0.3983158771220806,0.15865553796753243,0.3983158771220806,1,0.18389039444616845
Elastic net,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.5422402536082848,-0.3983158771220806,0.15865553796753243,0.3983158771220806,0,0.367780788892337
Ridge,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.5449713040552288,-0.4010469275690246,0.16083863811255447,0.4010469275690246,NA,183.89039444616836
Threshold ridge,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.5419653178772206,-0.3980409413910164,0.15843659102344657,0.3980409413910164,19,183.89039444616836
Post-threshold ridge,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.7953043175055665,-0.6513799410193624,0.424295827562388,0.6513799410193624,19,183.89039444616836
OCMT,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.5422402536082848,-0.3983158771220806,0.15865553796753243,0.3983158771220806,0,NA
BMT,4,2011 Q3,2012 Q3,1991 Q3,2011 Q2,0.14392437648620415,0.5422402536082848,-0.3983158771220806,0.15865553796753243,0.3983158771220806,0,NA
AR,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.7216092660790028,-0.6060355245039548,0.3672790569607836,0.6060355245039548,0,NA
LASSO,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.721609266079003,-0.606035524503955,0.3672790569607839,0.606035524503955,0,0.18916204424729566
Elastic net,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.721609266079003,-0.606035524503955,0.3672790569607839,0.606035524503955,1,0.37832408849459115
Ridge,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.7200640493426316,-0.6044903077675836,0.36540853218494795,0.6044903077675836,NA,189.16204424729577
Threshold ridge,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.7202067390433763,-0.6046329974683283,0.3655810616275355,0.6046329974683283,18,189.16204424729577
Post-threshold ridge,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.3143274232853402,-0.19875368171029223,0.039503025993396154,0.19875368171029223,18,189.16204424729577
OCMT,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.7216092660790028,-0.6060355245039548,0.3672790569607836,0.6060355245039548,0,NA
BMT,4,2011 Q4,2012 Q4,1991 Q4,2011 Q3,0.11557374157504796,0.7216092660790028,-0.6060355245039548,0.3672790569607836,0.6060355245039548,0,NA
AR,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.6593315469150659,0.32239437963650286,0.10393813602120552,0.32239437963650286,0,NA
LASSO,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.6593315469150659,0.32239437963650286,0.10393813602120552,0.32239437963650286,1,0.19955595270125878
Elastic net,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.6593315469150659,0.32239437963650286,0.10393813602120552,0.32239437963650286,0,0.3991119054025176
Ridge,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.656138895817542,0.32558703073402673,0.10600691458220006,0.32558703073402673,NA,199.5559527012589
Threshold ridge,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.6593855734140124,0.3223403531375564,0.10390330326084456,0.3223403531375564,17,199.5559527012589
Post-threshold ridge,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.4972503816092627,0.48447554494230605,0.23471655364714442,0.48447554494230605,17,199.5559527012589
OCMT,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.6593315469150659,0.32239437963650286,0.10393813602120552,0.32239437963650286,0,NA
BMT,4,2012 Q1,2013 Q1,1992 Q1,2011 Q4,0.9817259265515688,0.6593315469150659,0.32239437963650286,0.10393813602120552,0.32239437963650286,0,NA
AR,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6025290667768941,-0.33525024026317696,0.11239272359651788,0.33525024026317696,0,NA
LASSO,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6025290667768942,-0.33525024026317707,0.11239272359651795,0.33525024026317707,1,0.18887236399697324
Elastic net,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6025290667768942,-0.33525024026317707,0.11239272359651795,0.33525024026317707,0,0.3777447279939466
Ridge,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6007441884494327,-0.3334653619357155,0.11119914761091775,0.3334653619357155,NA,188.87236399697312
Threshold ridge,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6043357806678437,-0.3370569541541265,0.11360739034365694,0.3370569541541265,17,188.87236399697312
Post-threshold ridge,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6952877107705095,-0.4280088842567924,0.1831916050027443,0.4280088842567924,17,188.87236399697312
OCMT,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6025290667768941,-0.33525024026317696,0.11239272359651788,0.33525024026317696,0,NA
BMT,4,2012 Q2,2013 Q2,1992 Q2,2012 Q1,0.26727882651371715,0.6025290667768941,-0.33525024026317696,0.11239272359651788,0.33525024026317696,0,NA
AR,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.5441023185180933,0.3036873367316266,0.09222599849114838,0.3036873367316266,0,NA
LASSO,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.5441023185180932,0.30368733673162673,0.09222599849114844,0.30368733673162673,1,0.18790143444482527
Elastic net,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.5441023185180932,0.30368733673162673,0.09222599849114844,0.30368733673162673,0,0.3758028688896506
Ridge,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.5414761465751922,0.3063135086745278,0.0938279655965,0.3063135086745278,NA,187.90143444482536
Threshold ridge,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.5429267240583715,0.30486293119134844,0.09294140681458085,0.30486293119134844,17,187.90143444482536
Post-threshold ridge,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.6971789905141025,0.15061066473561746,0.022683572332104565,0.15061066473561746,17,187.90143444482536
OCMT,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.5441023185180933,0.3036873367316266,0.09222599849114838,0.3036873367316266,0,NA
BMT,4,2012 Q3,2013 Q3,1992 Q3,2012 Q2,0.8477896552497199,0.5441023185180933,0.3036873367316266,0.09222599849114838,0.3036873367316266,0,NA
AR,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.546750667915989,0.3212133559103285,0.10317802001517538,0.3212133559103285,0,NA
LASSO,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.5467506679159891,0.3212133559103284,0.1031780200151753,0.3212133559103284,0,0.1864882623173546
Elastic net,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.5467506679159891,0.3212133559103284,0.1031780200151753,0.3212133559103284,0,0.3729765246347092
Ridge,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.5439220658786076,0.32404195794770996,0.10500319051058543,0.32404195794770996,NA,186.48826231735444
Threshold ridge,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.5484708936973437,0.31949313012897385,0.10207586019960942,0.31949313012897385,17,186.48826231735444
Post-threshold ridge,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.6952188477174572,0.1727451761088603,0.029840895868881164,0.1727451761088603,17,186.48826231735444
OCMT,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.546750667915989,0.3212133559103285,0.10317802001517538,0.3212133559103285,0,NA
BMT,4,2012 Q4,2013 Q4,1992 Q4,2012 Q3,0.8679640238263175,0.546750667915989,0.3212133559103285,0.10317802001517538,0.3212133559103285,0,NA
AR,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.6943072197330641,-1.0400000346990783,1.0816000721740842,1.0400000346990783,0,NA
LASSO,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.6943072197330642,-1.0400000346990785,1.0816000721740846,1.0400000346990785,0,0.19152264786157597
Elastic net,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.6943072197330642,-1.0400000346990785,1.0816000721740846,1.0400000346990785,1,0.3830452957231518
Ridge,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.6931845531121725,-1.0388773680781869,1.0792661859050605,1.0388773680781869,NA,191.5226478615761
Threshold ridge,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.6942194023119045,-1.039912217277919,1.0814174196438777,1.039912217277919,17,191.5226478615761
Post-threshold ridge,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.8636388969874567,-1.209331711953471,1.4624831895363128,1.209331711953471,17,191.5226478615761
OCMT,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.6943072197330641,-1.0400000346990783,1.0816000721740842,1.0400000346990783,0,NA
BMT,4,2013 Q1,2014 Q1,1993 Q1,2012 Q4,-0.34569281496601434,0.6943072197330641,-1.0400000346990783,1.0816000721740842,1.0400000346990783,0,NA
AR,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.5588382267901197,0.7247307961248122,0.525234726851704,0.7247307961248122,0,NA
LASSO,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.55883822679012,0.724730796124812,0.5252347268517037,0.724730796124812,1,0.18958762240577723
Elastic net,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.55883822679012,0.724730796124812,0.5252347268517037,0.724730796124812,1,0.3791752448115545
Ridge,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.5577051352668815,0.7258638876480504,0.5268783833915416,0.7258638876480504,NA,189.58762240577735
Threshold ridge,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.5585705202164031,0.7249985026985288,0.5256228289151087,0.7249985026985288,19,189.58762240577735
Post-threshold ridge,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.49247766335065396,0.7910913595642779,0.6258255391772576,0.7910913595642779,19,189.58762240577735
OCMT,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.5588382267901197,0.7247307961248122,0.525234726851704,0.7247307961248122,0,NA
BMT,4,2013 Q2,2014 Q2,1993 Q2,2013 Q1,1.283569022914932,0.5588382267901197,0.7247307961248122,0.525234726851704,0.7247307961248122,0,NA
AR,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.6511486354370237,0.5569161971411358,0.3101556506381445,0.5569161971411358,0,NA
LASSO,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.6511486354370238,0.5569161971411357,0.3101556506381443,0.5569161971411357,0,0.1949961191372571
Elastic net,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.6511486354370238,0.5569161971411357,0.3101556506381443,0.5569161971411357,0,0.3899922382745142
Ridge,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.6475641856257985,0.560500646952361,0.31416097523401526,0.560500646952361,NA,194.99611913725712
Threshold ridge,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.6519344781773151,0.5561303544008445,0.3092809710860089,0.5561303544008445,19,194.99611913725712
Post-threshold ridge,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.9428007160149601,0.2652641165631995,0.07036505153605468,0.2652641165631995,19,194.99611913725712
OCMT,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.6511486354370237,0.5569161971411358,0.3101556506381445,0.5569161971411358,0,NA
BMT,4,2013 Q3,2014 Q3,1993 Q3,2013 Q2,1.2080648325781596,0.6511486354370237,0.5569161971411358,0.3101556506381445,0.5569161971411358,0,NA
AR,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.6621705878614348,-0.1577119863181009,0.024873070628400846,0.1577119863181009,0,NA
LASSO,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.6621705878614351,-0.15771198631810124,0.024873070628400953,0.15771198631810124,1,0.19337098770861882
Elastic net,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.6621705878614351,-0.15771198631810124,0.024873070628400953,0.15771198631810124,1,0.3867419754172376
Ridge,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.6639202670563088,-0.15946166551297491,0.025428022768171892,0.15946166551297491,NA,193.370987708619
Threshold ridge,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.6631571063261443,-0.15869850478281045,0.02518521542029971,0.15869850478281045,21,193.370987708619
Post-threshold ridge,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.7804929839226771,-0.2760343823793432,0.07619498025554546,0.2760343823793432,21,193.370987708619
OCMT,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.6621705878614348,-0.1577119863181009,0.024873070628400846,0.1577119863181009,0,NA
BMT,4,2013 Q4,2014 Q4,1993 Q4,2013 Q3,0.5044586015433339,0.6621705878614348,-0.1577119863181009,0.024873070628400846,0.1577119863181009,0,NA
AR,4,2014 Q1,2015 Q1,1994 Q1,2013 Q4,0.8964547876924911,0.4732201623565527,0.4232346253359384,0.17912754808325218,0.4232346253359384,0,NA
LASSO,4,2014 Q1,2015 Q1,1994 Q1,2013 Q4,0.8964547876924911,0.47322016235655284,0.42323462533593825,0.17912754808325201,0.42323462533593825,0,0.19564061050622578
